s,x,y,tx,ty
20.654113,-2.120000,2.780000,0.000000,-1.000000
20.674113,-2.120000,2.760000,0.000000,-1.000000
20.694113,-2.120000,2.740000,0.000000,-1.000000
20.714113,-2.120000,2.720000,0.000000,-1.000000
20.734113,-2.120000,2.700000,0.000000,-1.000000
20.754113,-2.120000,2.680000,0.000000,-1.000000
20.774113,-2.120000,2.660000,0.000000,-1.000000
20.794113,-2.120000,2.640000,0.000000,-1.000000
20.814113,-2.120000,2.620000,0.000000,-1.000000
20.834113,-2.120000,2.600000,0.000000,-1.000000
20.854113,-2.120000,2.580000,0.000000,-1.000000
20.874113,-2.120000,2.560000,0.000000,-1.000000
20.894113,-2.120000,2.540000,0.000000,-1.000000
20.914113,-2.120000,2.520000,0.000000,-1.000000
20.934113,-2.120000,2.500000,0.000000,-1.000000
20.954113,-2.120000,2.480000,0.000000,-1.000000
20.974113,-2.120000,2.460000,0.000000,-1.000000
20.994113,-2.120000,2.440000,0.000000,-1.000000
21.014113,-2.120000,2.420000,0.000000,-1.000000
21.034113,-2.120000,2.400000,0.000000,-1.000000
21.054113,-2.120000,2.380000,0.000000,-1.000000
21.074113,-2.120000,2.360000,0.000000,-1.000000
21.094113,-2.120000,2.340000,0.000000,-1.000000
21.114113,-2.120000,2.320000,0.000000,-1.000000
21.134113,-2.120000,2.300000,0.000000,-1.000000
21.154113,-2.120000,2.280000,0.000000,-1.000000
21.174113,-2.120000,2.260000,0.000000,-1.000000
21.194113,-2.120000,2.240000,0.000000,-1.000000
21.214113,-2.120000,2.220000,0.000000,-1.000000
21.234113,-2.120000,2.200000,0.000000,-1.000000
21.254113,-2.120000,2.180000,0.000000,-1.000000
21.274113,-2.120000,2.160000,0.000000,-1.000000
21.294113,-2.120000,2.140000,0.000000,-1.000000
21.314113,-2.120000,2.120000,0.000000,-1.000000
21.334113,-2.120000,2.100000,0.000000,-1.000000
21.354113,-2.120000,2.080000,0.000000,-1.000000
21.374113,-2.120000,2.060000,0.000000,-1.000000
21.394113,-2.120000,2.040000,0.000000,-1.000000
21.414113,-2.120000,2.020000,0.000000,-1.000000
21.434113,-2.120000,2.000000,0.000000,-1.000000
21.454113,-2.120000,1.980000,0.000000,-1.000000
21.474113,-2.120000,1.960000,0.000000,-1.000000
21.494113,-2.120000,1.940000,0.000000,-1.000000
21.514113,-2.120000,1.920000,0.000000,-1.000000
21.534113,-2.120000,1.900000,0.000000,-1.000000
21.554113,-2.120000,1.880000,0.000000,-1.000000
21.574113,-2.120000,1.860000,0.000000,-1.000000
21.594113,-2.120000,1.840000,0.000000,-1.000000
21.614113,-2.120000,1.820000,0.000000,-1.000000
21.634113,-2.120000,1.800000,0.000000,-1.000000
21.654113,-2.120000,1.780000,0.000000,-1.000000
21.674113,-2.120000,1.760000,0.000000,-1.000000
21.694113,-2.120000,1.740000,0.000000,-1.000000
21.714113,-2.120000,1.720000,0.000000,-1.000000
21.734113,-2.120000,1.700000,0.000000,-1.000000
21.754113,-2.120000,1.680000,0.000000,-1.000000
21.774113,-2.120000,1.660000,0.000000,-1.000000
21.794113,-2.120000,1.640000,0.000000,-1.000000
21.814113,-2.120000,1.620000,0.000000,-1.000000
21.834113,-2.120000,1.600000,0.000000,-1.000000
21.854113,-2.120000,1.580000,0.000000,-1.000000
21.874113,-2.120000,1.560000,0.000000,-1.000000
21.894113,-2.120000,1.540000,0.000000,-1.000000
21.914113,-2.120000,1.520000,0.000000,-1.000000
21.934113,-2.120000,1.500000,0.000000,-1.000000
21.954113,-2.120000,1.480000,0.000000,-1.000000
21.974113,-2.120000,1.460000,0.000000,-1.000000
21.994113,-2.120000,1.440000,0.000000,-1.000000
22.014113,-2.120000,1.420000,0.000000,-1.000000
22.034113,-2.120000,1.400000,0.000000,-1.000000
22.054113,-2.120000,1.380000,0.000000,-1.000000
22.074113,-2.120000,1.360000,0.000000,-1.000000
22.094113,-2.120000,1.340000,0.000000,-1.000000
22.114113,-2.120000,1.320000,-0.316228,-0.948683
22.142397,-2.140000,1.300000,-0.316228,-0.948683
22.162397,-2.140000,1.280000,0.000000,-1.000000
22.182397,-2.140000,1.260000,0.000000,-1.000000
22.202397,-2.140000,1.240000,0.000000,-1.000000
22.222397,-2.140000,1.220000,0.000000,-1.000000
22.242397,-2.140000,1.200000,0.000000,-1.000000
22.262397,-2.140000,1.180000,0.000000,-1.000000
22.282397,-2.140000,1.160000,0.000000,-1.000000
22.302397,-2.140000,1.140000,0.000000,-1.000000
22.322397,-2.140000,1.120000,0.000000,-1.000000
22.342397,-2.140000,1.100000,0.000000,-1.000000
22.362397,-2.140000,1.080000,0.000000,-1.000000
22.382397,-2.140000,1.060000,0.000000,-1.000000
22.402397,-2.140000,1.040000,0.000000,-1.000000
22.422397,-2.140000,1.020000,0.000000,-1.000000
22.442397,-2.140000,1.000000,0.000000,-1.000000
22.462397,-2.140000,0.980000,0.000000,-1.000000
22.482397,-2.140000,0.960000,0.000000,-1.000000
22.502397,-2.140000,0.940000,0.000000,-1.000000
22.522397,-2.140000,0.920000,0.000000,-1.000000
22.542397,-2.140000,0.900000,0.000000,-1.000000
22.562397,-2.140000,0.880000,0.000000,-1.000000
22.582397,-2.140000,0.860000,0.000000,-1.000000
22.602397,-2.140000,0.840000,0.000000,-1.000000
22.622397,-2.140000,0.820000,0.000000,-1.000000
22.642397,-2.140000,0.800000,0.000000,-1.000000
22.662397,-2.140000,0.780000,0.000000,-1.000000
22.682397,-2.140000,0.760000,0.000000,-1.000000
22.702397,-2.140000,0.740000,0.000000,-1.000000
22.722397,-2.140000,0.720000,0.000000,-1.000000
22.742397,-2.140000,0.700000,0.000000,-1.000000
22.762397,-2.140000,0.680000,0.000000,-1.000000
22.782397,-2.140000,0.660000,0.000000,-1.000000
22.802397,-2.140000,0.640000,0.000000,-1.000000
22.822397,-2.140000,0.620000,0.000000,-1.000000
22.842397,-2.140000,0.600000,0.000000,-1.000000
22.862397,-2.140000,0.580000,0.000000,-1.000000
22.882397,-2.140000,0.560000,0.000000,-1.000000
22.902397,-2.140000,0.540000,0.000000,-1.000000
22.922397,-2.140000,0.520000,0.000000,-1.000000
22.942397,-2.140000,0.500000,0.000000,-1.000000
22.962397,-2.140000,0.480000,0.000000,-1.000000
22.982397,-2.140000,0.460000,0.000000,-1.000000
23.002397,-2.140000,0.440000,0.000000,-1.000000
23.022397,-2.140000,0.420000,0.000000,-1.000000
23.042397,-2.140000,0.400000,0.000000,-1.000000
23.062397,-2.140000,0.380000,0.000000,-1.000000
23.082397,-2.140000,0.360000,0.000000,-1.000000
23.102397,-2.140000,0.340000,0.000000,-1.000000
23.122397,-2.140000,0.320000,0.000000,-1.000000
23.142397,-2.140000,0.300000,0.000000,-1.000000
23.162397,-2.140000,0.280000,0.000000,-1.000000
23.182397,-2.140000,0.260000,0.000000,-1.000000
23.202397,-2.140000,0.240000,0.000000,-1.000000
23.222397,-2.140000,0.220000,0.000000,-1.000000
23.242397,-2.140000,0.200000,0.000000,-1.000000
23.262397,-2.140000,0.180000,0.000000,-1.000000
23.282397,-2.140000,0.160000,0.000000,-1.000000
23.302397,-2.140000,0.140000,0.000000,-1.000000
23.322397,-2.140000,0.120000,0.000000,-1.000000
23.342397,-2.140000,0.100000,0.000000,-1.000000
23.362397,-2.140000,0.080000,0.000000,-1.000000
23.382397,-2.140000,0.060000,0.000000,-1.000000
23.402397,-2.140000,0.040000,0.000000,-1.000000
23.422397,-2.140000,0.020000,0.000000,-1.000000
23.442397,-2.140000,0.000000,0.000000,-1.000000
23.462397,-2.140000,-0.020000,0.000000,-1.000000
23.482397,-2.140000,-0.040000,0.000000,-1.000000
23.502397,-2.140000,-0.060000,0.000000,-1.000000
23.522397,-2.140000,-0.080000,0.000000,-1.000000
23.542397,-2.140000,-0.100000,0.000000,-1.000000
23.562397,-2.140000,-0.120000,0.000000,-1.000000
23.582397,-2.140000,-0.140000,0.000000,-1.000000
23.602397,-2.140000,-0.160000,0.000000,-1.000000
23.622397,-2.140000,-0.180000,0.000000,-1.000000
23.642397,-2.140000,-0.200000,0.000000,-1.000000
23.662397,-2.140000,-0.220000,0.000000,-1.000000
23.682397,-2.140000,-0.240000,0.000000,-1.000000
23.702397,-2.140000,-0.260000,0.000000,-1.000000
23.722397,-2.140000,-0.280000,0.000000,-1.000000
23.742397,-2.140000,-0.300000,0.000000,-1.000000
23.762397,-2.140000,-0.320000,0.000000,-1.000000
23.782397,-2.140000,-0.340000,0.000000,-1.000000
23.802397,-2.140000,-0.360000,0.000000,-1.000000
23.822397,-2.140000,-0.380000,0.000000,-1.000000
23.842397,-2.140000,-0.400000,0.000000,-1.000000
23.862397,-2.140000,-0.420000,0.000000,-1.000000
23.882397,-2.140000,-0.440000,0.000000,-1.000000
23.902397,-2.140000,-0.460000,0.000000,-1.000000
23.922397,-2.140000,-0.480000,0.000000,-1.000000
23.942397,-2.140000,-0.500000,0.000000,-1.000000
23.962397,-2.140000,-0.520000,0.000000,-1.000000
23.982397,-2.140000,-0.540000,0.000000,-1.000000
24.002397,-2.140000,-0.560000,0.000000,-1.000000
24.022397,-2.140000,-0.580000,0.000000,-1.000000
24.042397,-2.140000,-0.600000,0.000000,-1.000000
24.062397,-2.140000,-0.620000,0.000000,-1.000000
24.082397,-2.140000,-0.640000,0.000000,-1.000000
24.102397,-2.140000,-0.660000,0.000000,-1.000000
24.122397,-2.140000,-0.680000,0.000000,-1.000000
24.142397,-2.140000,-0.700000,0.000000,-1.000000
24.162397,-2.140000,-0.720000,0.000000,-1.000000
24.182397,-2.140000,-0.740000,0.000000,-1.000000
24.202397,-2.140000,-0.760000,0.000000,-1.000000
24.222397,-2.140000,-0.780000,0.000000,-1.000000
24.242397,-2.140000,-0.800000,0.000000,-1.000000
24.262397,-2.140000,-0.820000,0.000000,-1.000000
24.282397,-2.140000,-0.840000,0.000000,-1.000000
24.302397,-2.140000,-0.860000,0.000000,-1.000000
24.322397,-2.140000,-0.880000,0.000000,-1.000000
24.342397,-2.140000,-0.900000,0.000000,-1.000000
24.362397,-2.140000,-0.920000,0.000000,-1.000000
24.382397,-2.140000,-0.940000,0.000000,-1.000000
24.402397,-2.140000,-0.960000,0.000000,-1.000000
24.422397,-2.140000,-0.980000,0.000000,-1.000000
24.442397,-2.140000,-1.000000,0.000000,-1.000000
24.462397,-2.140000,-1.020000,0.000000,-1.000000
24.482397,-2.140000,-1.040000,0.000000,-1.000000
24.502397,-2.140000,-1.060000,0.000000,-1.000000
24.522397,-2.140000,-1.080000,0.000000,-1.000000
24.542397,-2.140000,-1.100000,0.000000,-1.000000
24.562397,-2.140000,-1.120000,0.000000,-1.000000
24.582397,-2.140000,-1.140000,0.000000,-1.000000
24.602397,-2.140000,-1.160000,0.000000,-1.000000
24.622397,-2.140000,-1.180000,0.000000,-1.000000
24.642397,-2.140000,-1.200000,0.000000,-1.000000
24.662397,-2.140000,-1.220000,0.000000,-1.000000
24.682397,-2.140000,-1.240000,0.000000,-1.000000
24.702397,-2.140000,-1.260000,0.000000,-1.000000
24.722397,-2.140000,-1.280000,0.000000,-1.000000
24.742397,-2.140000,-1.300000,0.000000,-1.000000
24.762397,-2.140000,-1.320000,0.000000,-1.000000
24.782397,-2.140000,-1.340000,0.000000,-1.000000
24.802397,-2.140000,-1.360000,0.000000,-1.000000
24.822397,-2.140000,-1.380000,0.000000,-1.000000
24.842397,-2.140000,-1.400000,0.000000,-1.000000
24.862397,-2.140000,-1.420000,0.000000,-1.000000
24.882397,-2.140000,-1.440000,0.000000,-1.000000
24.902397,-2.140000,-1.460000,0.000000,-1.000000
24.922397,-2.140000,-1.480000,0.000000,-1.000000
24.942397,-2.140000,-1.500000,0.000000,-1.000000
24.962397,-2.140000,-1.520000,0.000000,-1.000000
24.982397,-2.140000,-1.540000,0.000000,-1.000000
25.002397,-2.140000,-1.560000,0.000000,-1.000000
25.022397,-2.140000,-1.580000,0.000000,-1.000000
25.042397,-2.140000,-1.600000,0.000000,-1.000000
25.062397,-2.140000,-1.620000,0.000000,-1.000000
25.082397,-2.140000,-1.640000,0.000000,-1.000000
25.102397,-2.140000,-1.660000,0.000000,-1.000000
25.122397,-2.140000,-1.680000,0.000000,-1.000000
25.142397,-2.140000,-1.700000,0.000000,-1.000000
25.162397,-2.140000,-1.720000,0.000000,-1.000000
25.182397,-2.140000,-1.740000,0.000000,-1.000000
25.202397,-2.140000,-1.760000,0.000000,-1.000000
25.222397,-2.140000,-1.780000,0.000000,-1.000000
25.242397,-2.140000,-1.800000,0.000000,-1.000000
25.262397,-2.140000,-1.820000,0.000000,-1.000000
25.282397,-2.140000,-1.840000,0.000000,-1.000000
25.302397,-2.140000,-1.860000,0.000000,-1.000000
25.322397,-2.140000,-1.880000,0.000000,-1.000000
25.342397,-2.140000,-1.900000,0.000000,-1.000000
25.362397,-2.140000,-1.920000,0.000000,-1.000000
25.382397,-2.140000,-1.940000,0.000000,-1.000000
25.402397,-2.140000,-1.960000,0.000000,-1.000000
25.422397,-2.140000,-1.980000,0.000000,-1.000000
25.442397,-2.140000,-2.000000,0.000000,-1.000000
25.462397,-2.140000,-2.020000,0.000000,-1.000000
25.482397,-2.140000,-2.040000,0.000000,-1.000000
25.502397,-2.140000,-2.060000,0.000000,-1.000000
25.522397,-2.140000,-2.080000,0.000000,-1.000000
25.542397,-2.140000,-2.100000,0.000000,-1.000000
25.562397,-2.140000,-2.120000,0.000000,-1.000000
25.582397,-2.140000,-2.140000,0.000000,-1.000000
25.602397,-2.140000,-2.160000,0.000000,-1.000000
25.622397,-2.140000,-2.180000,0.000000,-1.000000
25.642397,-2.140000,-2.200000,0.000000,-1.000000
25.662397,-2.140000,-2.220000,0.000000,-1.000000
25.682397,-2.140000,-2.240000,0.000000,-1.000000
25.702397,-2.140000,-2.260000,0.000000,-1.000000
25.722397,-2.140000,-2.280000,0.000000,-1.000000
25.742397,-2.140000,-2.300000,0.000000,-1.000000
25.762397,-2.140000,-2.320000,0.000000,-1.000000
25.782397,-2.140000,-2.340000,0.000000,-1.000000
25.802397,-2.140000,-2.360000,0.000000,-1.000000
25.822397,-2.140000,-2.380000,0.000000,-1.000000
25.842397,-2.140000,-2.400000,0.000000,-1.000000
25.862397,-2.140000,-2.420000,0.000000,-1.000000
25.882397,-2.140000,-2.440000,0.000000,-1.000000
25.902397,-2.140000,-2.460000,0.000000,-1.000000
25.922397,-2.140000,-2.480000,0.000000,-1.000000
25.942397,-2.140000,-2.500000,0.000000,-1.000000
25.962397,-2.140000,-2.520000,0.000000,-1.000000
25.982397,-2.140000,-2.540000,0.000000,-1.000000
26.002397,-2.140000,-2.560000,0.000000,-1.000000
26.022397,-2.140000,-2.580000,0.000000,-1.000000
26.042397,-2.140000,-2.600000,0.000000,-1.000000
26.062397,-2.140000,-2.620000,0.000000,-1.000000
26.082397,-2.140000,-2.640000,0.000000,-1.000000
26.102397,-2.140000,-2.660000,0.000000,-1.000000
26.122397,-2.140000,-2.680000,0.000000,-1.000000
26.142397,-2.140000,-2.700000,0.000000,-1.000000
26.162397,-2.140000,-2.720000,0.000000,-1.000000
26.182397,-2.140000,-2.740000,0.000000,-1.000000
26.202397,-2.140000,-2.760000,0.000000,-1.000000
26.222397,-2.140000,-2.780000,0.000000,-1.000000
26.242397,-2.140000,-2.800000,0.000000,-1.000000
26.262397,-2.140000,-2.820000,0.000000,-1.000000
26.282397,-2.140000,-2.840000,0.000000,-1.000000
26.302397,-2.140000,-2.860000,0.000000,-1.000000
26.322397,-2.140000,-2.880000,0.000000,-1.000000
26.342397,-2.140000,-2.900000,0.000000,-1.000000
26.362397,-2.140000,-2.920000,0.000000,-1.000000
26.382397,-2.140000,-2.940000,0.000000,-1.000000
26.402397,-2.140000,-2.960000,0.000000,-1.000000
26.422397,-2.140000,-2.980000,0.000000,-1.000000
26.442397,-2.140000,-3.000000,0.000000,-1.000000
26.462397,-2.140000,-3.020000,0.000000,-1.000000
26.482397,-2.140000,-3.040000,0.000000,-1.000000
26.502397,-2.140000,-3.060000,0.000000,-1.000000
26.522397,-2.140000,-3.080000,0.000000,-1.000000
26.542397,-2.140000,-3.100000,0.000000,-1.000000
26.562397,-2.140000,-3.120000,0.000000,-1.000000
26.582397,-2.140000,-3.140000,0.000000,-1.000000
26.602397,-2.140000,-3.160000,0.000000,-1.000000
26.622397,-2.140000,-3.180000,0.000000,-1.000000
26.642397,-2.140000,-3.200000,0.000000,-1.000000
26.662397,-2.140000,-3.220000,0.000000,-1.000000
26.682397,-2.140000,-3.240000,0.000000,-1.000000
26.702397,-2.140000,-3.260000,0.000000,-1.000000
26.722397,-2.140000,-3.280000,0.000000,-1.000000
26.742397,-2.140000,-3.300000,0.000000,-1.000000
26.762397,-2.140000,-3.320000,0.000000,-1.000000
26.782397,-2.140000,-3.340000,0.000000,-1.000000
26.802397,-2.140000,-3.360000,0.000000,-1.000000
26.822397,-2.140000,-3.380000,0.000000,-1.000000
26.842397,-2.140000,-3.400000,0.000000,-1.000000
26.862397,-2.140000,-3.420000,0.000000,-1.000000
26.882397,-2.140000,-3.440000,0.000000,-1.000000
26.902397,-2.140000,-3.460000,0.000000,-1.000000
26.922397,-2.140000,-3.480000,0.000000,-1.000000
26.942397,-2.140000,-3.500000,0.000000,-1.000000
26.962397,-2.140000,-3.520000,0.000000,-1.000000
26.982397,-2.140000,-3.540000,0.000000,-1.000000
27.002397,-2.140000,-3.560000,0.000000,-1.000000
27.022397,-2.140000,-3.580000,0.000000,-1.000000
27.042397,-2.140000,-3.600000,0.000000,-1.000000
27.062397,-2.140000,-3.620000,0.000000,-1.000000
27.082397,-2.140000,-3.640000,0.000000,-1.000000
27.102397,-2.140000,-3.660000,0.000000,-1.000000
27.122397,-2.140000,-3.680000,0.000000,-1.000000
27.142397,-2.140000,-3.700000,0.000000,-1.000000
27.162397,-2.140000,-3.720000,0.000000,-1.000000
27.182397,-2.140000,-3.740000,0.000000,-1.000000
27.202397,-2.140000,-3.760000,0.000000,-1.000000
27.222397,-2.140000,-3.780000,0.000000,-1.000000
27.242397,-2.140000,-3.800000,0.000000,-1.000000
27.262397,-2.140000,-3.820000,0.000000,-1.000000
27.282397,-2.140000,-3.840000,0.000000,-1.000000
27.302397,-2.140000,-3.860000,0.000000,-1.000000
27.322397,-2.140000,-3.880000,0.000000,-1.000000
27.342397,-2.140000,-3.900000,0.000000,-1.000000
27.362397,-2.140000,-3.920000,0.000000,-1.000000
27.382397,-2.140000,-3.940000,0.000000,-1.000000
27.402397,-2.140000,-3.960000,0.000000,-1.000000
27.422397,-2.140000,-3.980000,0.000000,-1.000000
27.442397,-2.140000,-4.000000,0.000000,-1.000000
27.462397,-2.140000,-4.020000,0.000000,-1.000000
27.482397,-2.140000,-4.040000,0.000000,-1.000000
27.502397,-2.140000,-4.060000,0.000000,-1.000000
27.522397,-2.140000,-4.080000,0.000000,-1.000000
27.542397,-2.140000,-4.100000,0.000000,-1.000000
27.562397,-2.140000,-4.120000,0.000000,-1.000000
27.582397,-2.140000,-4.140000,0.000000,-1.000000
27.602397,-2.140000,-4.160000,0.000000,-1.000000
27.622397,-2.140000,-4.180000,0.000000,-1.000000
27.642397,-2.140000,-4.200000,0.000000,-1.000000
27.662397,-2.140000,-4.220000,0.000000,-1.000000
27.682397,-2.140000,-4.240000,0.000000,-1.000000
27.702397,-2.140000,-4.260000,0.000000,-1.000000
27.722397,-2.140000,-4.280000,0.000000,-1.000000
27.742397,-2.140000,-4.300000,0.000000,-1.000000
27.762397,-2.140000,-4.320000,0.000000,-1.000000
27.782397,-2.140000,-4.340000,0.000000,-1.000000
27.802397,-2.140000,-4.360000,0.000000,-1.000000
27.822397,-2.140000,-4.380000,0.000000,-1.000000
27.842397,-2.140000,-4.400000,0.000000,-1.000000
27.862397,-2.140000,-4.420000,0.000000,-1.000000
27.882397,-2.140000,-4.440000,0.000000,-1.000000
27.902397,-2.140000,-4.460000,0.000000,-1.000000
27.922397,-2.140000,-4.480000,0.000000,-1.000000
27.942397,-2.140000,-4.500000,0.000000,-1.000000
27.962397,-2.140000,-4.520000,0.000000,-1.000000
27.982397,-2.140000,-4.540000,0.000000,-1.000000
28.002397,-2.140000,-4.560000,0.000000,-1.000000
28.022397,-2.140000,-4.580000,0.000000,-1.000000
28.042397,-2.140000,-4.600000,0.000000,-1.000000
28.062397,-2.140000,-4.620000,0.000000,-1.000000
28.082397,-2.140000,-4.640000,0.000000,-1.000000
28.102397,-2.140000,-4.660000,0.000000,-1.000000
28.122397,-2.140000,-4.680000,0.000000,-1.000000
28.142397,-2.140000,-4.700000,0.000000,-1.000000
28.162397,-2.140000,-4.720000,0.000000,-1.000000
28.182397,-2.140000,-4.740000,0.000000,-1.000000
28.202397,-2.140000,-4.760000,0.000000,-1.000000
28.222397,-2.140000,-4.780000,0.000000,-1.000000
28.242397,-2.140000,-4.800000,0.000000,-1.000000
28.262397,-2.140000,-4.820000,0.000000,-1.000000
28.282397,-2.140000,-4.840000,0.000000,-1.000000
28.302397,-2.140000,-4.860000,0.000000,-1.000000
28.322397,-2.140000,-4.880000,0.000000,-1.000000
28.342397,-2.140000,-4.900000,0.000000,-1.000000
28.362397,-2.140000,-4.920000,0.000000,-1.000000
28.382397,-2.140000,-4.940000,0.000000,-1.000000
28.402397,-2.140000,-4.960000,0.000000,-1.000000
28.422397,-2.140000,-4.980000,0.000000,-1.000000
28.442397,-2.140000,-5.000000,0.000000,-1.000000
28.462397,-2.140000,-5.020000,0.000000,-1.000000
28.482397,-2.140000,-5.040000,0.000000,-1.000000
28.502397,-2.140000,-5.060000,0.000000,-1.000000
28.522397,-2.140000,-5.080000,0.000000,-1.000000
28.542397,-2.140000,-5.100000,0.000000,-1.000000
28.562397,-2.140000,-5.120000,0.000000,-1.000000
28.582397,-2.140000,-5.140000,0.000000,-1.000000
28.602397,-2.140000,-5.160000,0.000000,-1.000000
28.622397,-2.140000,-5.180000,0.000000,-1.000000
28.642397,-2.140000,-5.200000,0.000000,-1.000000
28.662397,-2.140000,-5.220000,0.000000,-1.000000
28.682397,-2.140000,-5.240000,0.000000,-1.000000
28.702397,-2.140000,-5.260000,0.000000,-1.000000
28.722397,-2.140000,-5.280000,0.000000,-1.000000
28.742397,-2.140000,-5.300000,0.000000,-1.000000
28.762397,-2.140000,-5.320000,0.000000,-1.000000
28.782397,-2.140000,-5.340000,0.000000,-1.000000
28.802397,-2.140000,-5.360000,0.000000,-1.000000
28.822397,-2.140000,-5.380000,0.000000,-1.000000
28.842397,-2.140000,-5.400000,0.000000,-1.000000
28.862397,-2.140000,-5.420000,0.000000,-1.000000
28.882397,-2.140000,-5.440000,0.000000,-1.000000
28.902397,-2.140000,-5.460000,0.000000,-1.000000
28.922397,-2.140000,-5.480000,0.000000,-1.000000
28.942397,-2.140000,-5.500000,0.000000,-1.000000
28.962397,-2.140000,-5.520000,0.000000,-1.000000
28.982397,-2.140000,-5.540000,0.000000,-1.000000
29.002397,-2.140000,-5.560000,0.000000,-1.000000
29.022397,-2.140000,-5.580000,0.000000,-1.000000
29.042397,-2.140000,-5.600000,0.000000,-1.000000
29.062397,-2.140000,-5.620000,0.000000,-1.000000
29.082397,-2.140000,-5.640000,0.000000,-1.000000
29.102397,-2.140000,-5.660000,0.000000,-1.000000
29.122397,-2.140000,-5.680000,0.000000,-1.000000
29.142397,-2.140000,-5.700000,0.000000,-1.000000
29.162397,-2.140000,-5.720000,0.000000,-1.000000
29.182397,-2.140000,-5.740000,0.000000,-1.000000
29.202397,-2.140000,-5.760000,0.000000,-1.000000
29.222397,-2.140000,-5.780000,0.000000,-1.000000
29.242397,-2.140000,-5.800000,0.000000,-1.000000
29.262397,-2.140000,-5.820000,0.000000,-1.000000
29.282397,-2.140000,-5.840000,0.000000,-1.000000
29.302397,-2.140000,-5.860000,0.000000,-1.000000
29.322397,-2.140000,-5.880000,0.000000,-1.000000
29.342397,-2.140000,-5.900000,0.000000,-1.000000
29.362397,-2.140000,-5.920000,0.000000,-1.000000
29.382397,-2.140000,-5.940000,0.000000,-1.000000
29.402397,-2.140000,-5.960000,0.000000,-1.000000
29.422397,-2.140000,-5.980000,0.000000,-1.000000
29.442397,-2.140000,-6.000000,0.000000,-1.000000
29.462397,-2.140000,-6.020000,0.000000,-1.000000
29.482397,-2.140000,-6.040000,0.000000,-1.000000
29.502397,-2.140000,-6.060000,0.000000,-1.000000
29.522397,-2.140000,-6.080000,0.000000,-1.000000
29.542397,-2.140000,-6.100000,0.000000,-1.000000
29.562397,-2.140000,-6.120000,0.000000,-1.000000
29.582397,-2.140000,-6.140000,0.000000,-1.000000
29.602397,-2.140000,-6.160000,0.000000,-1.000000
29.622397,-2.140000,-6.180000,0.000000,-1.000000
29.642397,-2.140000,-6.200000,0.000000,-1.000000
29.662397,-2.140000,-6.220000,0.000000,-1.000000
29.682397,-2.140000,-6.240000,0.000000,-1.000000
29.702397,-2.140000,-6.260000,0.000000,-1.000000
29.722397,-2.140000,-6.280000,0.000000,-1.000000
29.742397,-2.140000,-6.300000,0.000000,-1.000000
29.762397,-2.140000,-6.320000,0.000000,-1.000000
29.782397,-2.140000,-6.340000,0.000000,-1.000000
29.802397,-2.140000,-6.360000,0.000000,-1.000000
29.822397,-2.140000,-6.380000,0.000000,-1.000000
29.842397,-2.140000,-6.400000,0.000000,-1.000000
29.862397,-2.140000,-6.420000,0.000000,-1.000000
29.882397,-2.140000,-6.440000,0.000000,-1.000000
29.902397,-2.140000,-6.460000,0.000000,-1.000000
29.922397,-2.140000,-6.480000,0.000000,-1.000000
29.942397,-2.140000,-6.500000,0.000000,-1.000000
29.962397,-2.140000,-6.520000,0.000000,-1.000000
29.982397,-2.140000,-6.540000,0.000000,-1.000000
30.002397,-2.140000,-6.560000,0.000000,-1.000000
30.022397,-2.140000,-6.580000,0.000000,-1.000000
30.042397,-2.140000,-6.600000,0.000000,-1.000000
30.062397,-2.140000,-6.620000,0.000000,-1.000000
30.082397,-2.140000,-6.640000,0.000000,-1.000000
30.102397,-2.140000,-6.660000,0.000000,-1.000000
30.122397,-2.140000,-6.680000,0.316228,-0.948683
30.150681,-2.120000,-6.700000,0.316228,-0.948683
30.170681,-2.120000,-6.720000,0.000000,-1.000000
30.190681,-2.120000,-6.740000,0.000000,-1.000000
30.210681,-2.120000,-6.760000,0.000000,-1.000000
30.230681,-2.120000,-6.780000,0.000000,-1.000000
30.250681,-2.120000,-6.800000,0.000000,-1.000000
30.270681,-2.120000,-6.820000,0.000000,-1.000000
30.290681,-2.120000,-6.840000,0.000000,-1.000000
30.310681,-2.120000,-6.860000,0.000000,-1.000000
30.330681,-2.120000,-6.880000,0.000000,-1.000000
30.350681,-2.120000,-6.900000,0.000000,-1.000000
30.370681,-2.120000,-6.920000,0.000000,-1.000000
30.390681,-2.120000,-6.940000,0.000000,-1.000000
30.410681,-2.120000,-6.960000,0.000000,-1.000000
30.430681,-2.120000,-6.980000,0.000000,-1.000000
30.450681,-2.120000,-7.000000,0.000000,-1.000000
30.470681,-2.120000,-7.020000,0.000000,-1.000000
30.490681,-2.120000,-7.040000,0.000000,-1.000000
30.510681,-2.120000,-7.060000,0.000000,-1.000000
30.530681,-2.120000,-7.080000,0.000000,-1.000000
30.550681,-2.120000,-7.100000,0.000000,-1.000000
30.570681,-2.120000,-7.120000,0.000000,-1.000000
30.590681,-2.120000,-7.140000,0.000000,-1.000000
30.610681,-2.120000,-7.160000,0.000000,-1.000000
30.630681,-2.120000,-7.180000,0.000000,-1.000000
30.650681,-2.120000,-7.200000,0.000000,-1.000000
30.670681,-2.120000,-7.220000,0.000000,-1.000000
30.690681,-2.120000,-7.240000,0.000000,-1.000000
30.710681,-2.120000,-7.260000,0.000000,-1.000000
30.730681,-2.120000,-7.280000,0.000000,-1.000000
