s,x,y,tx,ty
52.101582,-29.950752,-6.692141,0.707107,-0.707107
52.162323,-29.907802,-6.735091,0.707107,-0.707107
52.223063,-29.864852,-6.778041,0.707107,-0.707107
52.283803,-29.821902,-6.820991,0.707107,-0.707107
52.344544,-29.778952,-6.863941,0.707107,-0.707107
52.405284,-29.736002,-6.906891,0.707107,-0.707107
52.466025,-29.693052,-6.949841,0.707107,-0.707107
52.526765,-29.650102,-6.992791,0.707107,-0.707107
52.587506,-29.607152,-7.035741,0.707107,-0.707107
52.648246,-29.564202,-7.078691,0.707107,-0.707107
52.708987,-29.521252,-7.121641,0.707107,-0.707107
52.769727,-29.478302,-7.164591,0.707107,-0.707107
52.830468,-29.435352,-7.207541,0.707107,-0.707107
52.891208,-29.392402,-7.250491,0.707107,-0.707107
52.951949,-29.349452,-7.293441,0.707107,-0.707107
53.012689,-29.306502,-7.336391,0.707107,-0.707107
53.073430,-29.263552,-7.379341,0.707107,-0.707107
53.134170,-29.220602,-7.422291,0.707107,-0.707107
53.194911,-29.177652,-7.465241,0.707107,-0.707107
53.255651,-29.134702,-7.508191,0.707107,-0.707107
53.316392,-29.091752,-7.551141,0.707107,-0.707107
53.377132,-29.048802,-7.594091,0.707107,-0.707107
53.437872,-29.005852,-7.637041,0.707107,-0.707107
53.498613,-28.962902,-7.679991,0.707107,-0.707107
53.559353,-28.919952,-7.722941,0.707107,-0.707107
53.620094,-28.877002,-7.765891,0.707107,-0.707107
53.680834,-28.834052,-7.808841,0.707107,-0.707107
53.741575,-28.791102,-7.851791,0.707107,-0.707107
53.802315,-28.748152,-7.894741,0.707107,-0.707107
53.863056,-28.705202,-7.937691,0.707107,-0.707107
53.923796,-28.662252,-7.980641,0.707107,-0.707107
53.984537,-28.619302,-8.023591,0.707107,-0.707107
54.045277,-28.576352,-8.066541,0.707107,-0.707107
54.106018,-28.533402,-8.109491,0.707107,-0.707107
54.166758,-28.490452,-8.152441,0.707107,-0.707107
54.227499,-28.447502,-8.195391,0.707107,-0.707107
54.288239,-28.404552,-8.238341,0.707107,-0.707107
54.348980,-28.361602,-8.281291,0.707107,-0.707107
54.409720,-28.318652,-8.324241,0.707107,-0.707107
54.470460,-28.275702,-8.367191,0.707107,-0.707107
54.531201,-28.232752,-8.410141,0.707107,-0.707107
54.591941,-28.189802,-8.453091,0.707107,-0.707107
54.652682,-28.146852,-8.496041,0.707107,-0.707107
54.713422,-28.103902,-8.538991,0.316228,-0.948683
54.756372,-28.103902,-8.581941,0.000000,-1.000000
54.799322,-28.103902,-8.624891,0.316228,-0.948683
54.860063,-28.060952,-8.667841,0.316228,-0.948683
54.903013,-28.060952,-8.710791,0.316228,-0.948683
54.963753,-28.018002,-8.753741,0.707107,-0.707107
55.024494,-27.975052,-8.796691,0.316228,-0.948683
55.067444,-27.975052,-8.839641,0.000000,-1.000000
55.110394,-27.975052,-8.882591,0.316228,-0.948683
55.171134,-27.932102,-8.925541,0.316228,-0.948683
55.214084,-27.932102,-8.968491,0.316228,-0.948683
55.274825,-27.889152,-9.011441,0.707107,-0.707107
55.335565,-27.846202,-9.054391,0.316228,-0.948683
55.378515,-27.846202,-9.097341,0.000000,-1.000000
55.421465,-27.846202,-9.140291,0.316228,-0.948683
55.482206,-27.803252,-9.183241,0.316228,-0.948683
55.525156,-27.803252,-9.226191,0.000000,-1.000000
55.568106,-27.803252,-9.269141,0.316228,-0.948683
55.628846,-27.760302,-9.312091,0.316228,-0.948683
55.671796,-27.760302,-9.355041,0.316228,-0.948683
55.732537,-27.717352,-9.397991,0.707107,-0.707107
55.793277,-27.674402,-9.440941,0.316228,-0.948683
55.836227,-27.674402,-9.483891,0.000000,-1.000000
55.879177,-27.674402,-9.526841,0.316228,-0.948683
55.939918,-27.631452,-9.569791,0.316228,-0.948683
55.982868,-27.631452,-9.612741,0.316228,-0.948683
56.043608,-27.588502,-9.655691,0.707107,-0.707107
56.104349,-27.545552,-9.698641,0.316228,-0.948683
56.147299,-27.545552,-9.741591,0.000000,-1.000000
56.190249,-27.545552,-9.784541,0.316228,-0.948683
56.250989,-27.502602,-9.827491,0.316228,-0.948683
56.293939,-27.502602,-9.870441,0.000000,-1.000000
56.336889,-27.502602,-9.913391,0.316228,-0.948683
56.397629,-27.459652,-9.956341,0.316228,-0.948683
56.440579,-27.459652,-9.999291,0.000000,-1.000000
56.483529,-27.459652,-10.042241,0.316228,-0.948683
56.544270,-27.416702,-10.085191,0.707107,-0.707107
56.605010,-27.373752,-10.128141,0.316228,-0.948683
56.647960,-27.373752,-10.171091,0.316228,-0.948683
56.708701,-27.330802,-10.214041,0.316228,-0.948683
56.751651,-27.330802,-10.256991,0.000000,-1.000000
56.794601,-27.330802,-10.299941,0.316228,-0.948683
56.855341,-27.287852,-10.342891,0.707107,-0.707107
56.916082,-27.244902,-10.385841,0.316228,-0.948683
56.959032,-27.244902,-10.428791,0.000000,-1.000000
57.001982,-27.244902,-10.471741,0.316228,-0.948683
57.062722,-27.201952,-10.514691,0.316228,-0.948683
57.105672,-27.201952,-10.557641,0.000000,-1.000000
57.148622,-27.201952,-10.600591,0.316228,-0.948683
57.209363,-27.159002,-10.643541,0.316228,-0.948683
57.252313,-27.159002,-10.686491,0.316228,-0.948683
57.313053,-27.116052,-10.729441,0.707107,-0.707107
57.373794,-27.073102,-10.772391,0.316228,-0.948683
57.416744,-27.073102,-10.815341,0.000000,-1.000000
57.459694,-27.073102,-10.858291,0.316228,-0.948683
57.520434,-27.030152,-10.901241,0.316228,-0.948683
57.563384,-27.030152,-10.944191,0.000000,-1.000000
57.606334,-27.030152,-10.987141,0.316228,-0.948683
57.667075,-26.987202,-11.030091,0.316228,-0.948683
57.710025,-26.987202,-11.073041,0.000000,-1.000000
57.752975,-26.987202,-11.115991,0.316228,-0.948683
57.813715,-26.944252,-11.158941,0.316228,-0.948683
57.856665,-26.944252,-11.201891,0.000000,-1.000000
57.899615,-26.944252,-11.244841,0.316228,-0.948683
57.960356,-26.901302,-11.287791,0.316228,-0.948683
58.003306,-26.901302,-11.330741,0.000000,-1.000000
58.046256,-26.901302,-11.373691,0.316228,-0.948683
58.106996,-26.858352,-11.416641,0.707107,-0.707107
58.167737,-26.815402,-11.459591,0.316228,-0.948683
58.210687,-26.815402,-11.502541,0.000000,-1.000000
58.253637,-26.815402,-11.545491,0.316228,-0.948683
58.314377,-26.772452,-11.588441,0.316228,-0.948683
58.357327,-26.772452,-11.631391,0.000000,-1.000000
58.400277,-26.772452,-11.674341,0.316228,-0.948683
58.461018,-26.729502,-11.717291,0.316228,-0.948683
58.503968,-26.729502,-11.760241,0.000000,-1.000000
58.546918,-26.729502,-11.803191,0.316228,-0.948683
58.607658,-26.686552,-11.846141,0.316228,-0.948683
58.650608,-26.686552,-11.889091,0.000000,-1.000000
58.693558,-26.686552,-11.932041,0.316228,-0.948683
58.754298,-26.643602,-11.974991,0.316228,-0.948683
58.797248,-26.643602,-12.017941,0.000000,-1.000000
58.840198,-26.643602,-12.060891,0.316228,-0.948683
58.900939,-26.600652,-12.103841,0.707107,-0.707107
58.961679,-26.557702,-12.146791,0.316228,-0.948683
59.004629,-26.557702,-12.189741,-0.000000,-1.000000
59.047579,-26.557702,-12.232691,0.316228,-0.948683
59.108320,-26.514752,-12.275641,0.316228,-0.948683
59.151270,-26.514752,-12.318591,0.000000,-1.000000
59.194220,-26.514752,-12.361541,0.316228,-0.948683
59.254960,-26.471802,-12.404491,0.316228,-0.948683
59.297910,-26.471802,-12.447441,0.000000,-1.000000
59.340860,-26.471802,-12.490391,0.316228,-0.948683
59.401601,-26.428852,-12.533341,0.316228,-0.948683
59.444551,-26.428852,-12.576291,0.000000,-1.000000
59.487501,-26.428852,-12.619241,0.000000,-1.000000
59.530451,-26.428852,-12.662191,0.316228,-0.948683
59.591191,-26.385902,-12.705141,0.316228,-0.948683
59.634141,-26.385902,-12.748091,0.000000,-1.000000
59.677091,-26.385902,-12.791041,0.316228,-0.948683
59.737832,-26.342952,-12.833991,0.316228,-0.948683
59.780782,-26.342952,-12.876941,0.000000,-1.000000
59.823732,-26.342952,-12.919891,0.316228,-0.948683
59.884472,-26.300002,-12.962841,0.316228,-0.948683
59.927422,-26.300002,-13.005791,0.000000,-1.000000
59.970372,-26.300002,-13.048741,0.316228,-0.948683
60.031113,-26.257052,-13.091691,0.707107,-0.707107
60.091853,-26.214102,-13.134641,0.316228,-0.948683
60.134803,-26.214102,-13.177591,0.000000,-1.000000
60.177753,-26.214102,-13.220541,0.000000,-1.000000
60.220703,-26.214102,-13.263491,0.000000,-1.000000
60.263653,-26.214102,-13.306441,0.000000,-1.000000
60.306603,-26.214102,-13.349391,0.316228,-0.948683
60.367344,-26.171152,-13.392341,0.707107,-0.707107
60.428084,-26.128202,-13.435291,0.316228,-0.948683
60.471034,-26.128202,-13.478241,0.000000,-1.000000
60.513984,-26.128202,-13.521191,0.000000,-1.000000
60.556934,-26.128202,-13.564141,0.000000,-1.000000
60.599884,-26.128202,-13.607091,0.000000,-1.000000
60.642834,-26.128202,-13.650041,0.316228,-0.948683
60.703575,-26.085252,-13.692991,0.316228,-0.948683
60.746525,-26.085252,-13.735941,0.000000,-1.000000
60.789475,-26.085252,-13.778891,0.000000,-1.000000
60.832425,-26.085252,-13.821841,0.316228,-0.948683
60.893165,-26.042302,-13.864791,0.316228,-0.948683
60.936115,-26.042302,-13.907741,0.000000,-1.000000
60.979065,-26.042302,-13.950691,0.316228,-0.948683
61.039806,-25.999352,-13.993641,0.316228,-0.948683
61.082756,-25.999352,-14.036591,0.000000,-1.000000
61.125706,-25.999352,-14.079541,0.000000,-1.000000
61.168656,-25.999352,-14.122491,0.316228,-0.948683
61.229396,-25.956402,-14.165441,0.316228,-0.948683
61.272346,-25.956402,-14.208391,0.000000,-1.000000
61.315296,-25.956402,-14.251341,-0.000000,-1.000000
61.358246,-25.956402,-14.294291,0.316228,-0.948683
61.418986,-25.913452,-14.337241,0.316228,-0.948683
61.461936,-25.913452,-14.380191,0.000000,-1.000000
61.504886,-25.913452,-14.423141,0.000000,-1.000000
61.547836,-25.913452,-14.466091,0.000000,-1.000000
61.590786,-25.913452,-14.509041,0.000000,-1.000000
61.633736,-25.913452,-14.551991,0.000000,-1.000000
61.676686,-25.913452,-14.594941,0.316228,-0.948683
61.737427,-25.870502,-14.637891,0.316228,-0.948683
61.780377,-25.870502,-14.680841,0.000000,-1.000000
61.823327,-25.870502,-14.723791,0.000000,-1.000000
61.866277,-25.870502,-14.766741,0.316228,-0.948683
61.927017,-25.827552,-14.809691,0.316228,-0.948683
61.969967,-25.827552,-14.852641,0.000000,-1.000000
62.012917,-25.827552,-14.895591,0.000000,-1.000000
62.055867,-25.827552,-14.938541,0.316228,-0.948683
62.116608,-25.784602,-14.981491,0.316228,-0.948683
62.159558,-25.784602,-15.024441,0.000000,-1.000000
62.202508,-25.784602,-15.067391,0.000000,-1.000000
62.245458,-25.784602,-15.110341,0.000000,-1.000000
62.288408,-25.784602,-15.153291,0.000000,-1.000000
62.331358,-25.784602,-15.196241,0.000000,-1.000000
62.374308,-25.784602,-15.239191,0.000000,-1.000000
62.417258,-25.784602,-15.282141,0.000000,-1.000000
62.460208,-25.784602,-15.325091,0.000000,-1.000000
62.503158,-25.784602,-15.368041,0.000000,-1.000000
62.546108,-25.784602,-15.410991,0.000000,-1.000000
62.589058,-25.784602,-15.453941,0.316228,-0.948683
62.649798,-25.741652,-15.496891,0.316228,-0.948683
62.692748,-25.741652,-15.539841,0.000000,-1.000000
62.735698,-25.741652,-15.582791,0.000000,-1.000000
62.778648,-25.741652,-15.625741,0.000000,-1.000000
62.821598,-25.741652,-15.668691,0.000000,-1.000000
62.864548,-25.741652,-15.711641,0.000000,-1.000000
62.907498,-25.741652,-15.754591,0.000000,-1.000000
62.950448,-25.741652,-15.797541,0.000000,-1.000000
62.993398,-25.741652,-15.840491,0.000000,-1.000000
63.036348,-25.741652,-15.883441,0.000000,-1.000000
63.079298,-25.741652,-15.926391,0.000000,-1.000000
63.122248,-25.741652,-15.969341,0.000000,-1.000000
63.165198,-25.741652,-16.012291,0.000000,-1.000000
63.208148,-25.741652,-16.055241,0.000000,-1.000000
63.251098,-25.741652,-16.098191,0.000000,-1.000000
63.294048,-25.741652,-16.141141,-0.316228,-0.948683
63.354789,-25.784602,-16.184091,-0.948683,-0.316228
63.397739,-25.827552,-16.184091,-1.000000,0.000000
63.440689,-25.870502,-16.184091,-0.948683,-0.316228
63.501429,-25.913452,-16.227041,-0.948683,-0.316228
63.544379,-25.956402,-16.227041,-1.000000,0.000000
63.587329,-25.999352,-16.227041,-1.000000,0.000000
63.630279,-26.042302,-16.227041,-1.000000,0.000000
63.673229,-26.085252,-16.227041,-1.000000,0.000000
63.716179,-26.128202,-16.227041,-1.000000,0.000000
63.759129,-26.171152,-16.227041,-1.000000,0.000000
63.802079,-26.214102,-16.227041,-1.000000,0.000000
63.845029,-26.257052,-16.227041,-1.000000,0.000000
63.887979,-26.300002,-16.227041,-1.000000,0.000000
63.930929,-26.342952,-16.227041,-1.000000,0.000000
63.973879,-26.385902,-16.227041,-0.948683,-0.316228
64.034620,-26.428852,-16.269991,-0.948683,-0.316228
64.077570,-26.471802,-16.269991,-1.000000,0.000000
64.120520,-26.514752,-16.269991,-1.000000,0.000000
64.163470,-26.557702,-16.269991,-1.000000,0.000000
64.206420,-26.600652,-16.269991,-1.000000,0.000000
64.249370,-26.643602,-16.269991,-1.000000,0.000000
64.292320,-26.686552,-16.269991,-1.000000,-0.000000
64.335270,-26.729502,-16.269991,-1.000000,0.000000
64.378220,-26.772452,-16.269991,-1.000000,0.000000
64.421170,-26.815402,-16.269991,-1.000000,-0.000000
64.464120,-26.858352,-16.269991,-1.000000,0.000000
64.507070,-26.901302,-16.269991,-1.000000,0.000000
64.550020,-26.944252,-16.269991,-1.000000,-0.000000
64.592970,-26.987202,-16.269991,-1.000000,0.000000
64.635920,-27.030152,-16.269991,-1.000000,0.000000
64.678870,-27.073102,-16.269991,-1.000000,-0.000000
64.721820,-27.116052,-16.269991,-1.000000,0.000000
64.764770,-27.159002,-16.269991,-1.000000,0.000000
64.807720,-27.201952,-16.269991,-1.000000,-0.000000
64.850670,-27.244902,-16.269991,-1.000000,0.000000
64.893620,-27.287852,-16.269991,-1.000000,0.000000
64.936570,-27.330802,-16.269991,-1.000000,-0.000000
64.979520,-27.373752,-16.269991,-1.000000,0.000000
65.022470,-27.416702,-16.269991,-1.000000,0.000000
65.065420,-27.459652,-16.269991,-1.000000,-0.000000
65.108370,-27.502602,-16.269991,-1.000000,0.000000
65.151320,-27.545552,-16.269991,-1.000000,0.000000
65.194270,-27.588502,-16.269991,-1.000000,0.000000
65.237220,-27.631452,-16.269991,-1.000000,0.000000
65.280170,-27.674402,-16.269991,-1.000000,0.000000
65.323120,-27.717352,-16.269991,-1.000000,0.000000
65.366070,-27.760302,-16.269991,-1.000000,-0.000000
65.409020,-27.803252,-16.269991,-1.000000,0.000000
65.451970,-27.846202,-16.269991,-1.000000,0.000000
65.494920,-27.889152,-16.269991,-1.000000,-0.000000
65.537870,-27.932102,-16.269991,-1.000000,0.000000
65.580820,-27.975052,-16.269991,-1.000000,0.000000
65.623770,-28.018002,-16.269991,-1.000000,-0.000000
65.666720,-28.060952,-16.269991,-1.000000,0.000000
65.709670,-28.103902,-16.269991,-1.000000,0.000000
65.752620,-28.146852,-16.269991,-1.000000,-0.000000
65.795570,-28.189802,-16.269991,-1.000000,0.000000
65.838520,-28.232752,-16.269991,-1.000000,0.000000
65.881470,-28.275702,-16.269991,-1.000000,-0.000000
65.924420,-28.318652,-16.269991,-1.000000,0.000000
65.967370,-28.361602,-16.269991,-1.000000,0.000000
66.010320,-28.404552,-16.269991,-1.000000,-0.000000
66.053270,-28.447502,-16.269991,-1.000000,0.000000
66.096220,-28.490452,-16.269991,-1.000000,0.000000
66.139170,-28.533402,-16.269991,-1.000000,-0.000000
66.182120,-28.576352,-16.269991,-1.000000,0.000000
66.225070,-28.619302,-16.269991,-1.000000,0.000000
66.268020,-28.662252,-16.269991,-1.000000,-0.000000
66.310970,-28.705202,-16.269991,-1.000000,0.000000
66.353920,-28.748152,-16.269991,-1.000000,0.000000
66.396870,-28.791102,-16.269991,-1.000000,-0.000000
66.439820,-28.834052,-16.269991,-1.000000,0.000000
66.482770,-28.877002,-16.269991,-1.000000,0.000000
66.525720,-28.919952,-16.269991,-1.000000,-0.000000
66.568670,-28.962902,-16.269991,-1.000000,0.000000
66.611620,-29.005852,-16.269991,-1.000000,0.000000
66.654570,-29.048802,-16.269991,-1.000000,-0.000000
66.697520,-29.091752,-16.269991,-1.000000,0.000000
66.740470,-29.134702,-16.269991,-1.000000,0.000000
66.783420,-29.177652,-16.269991,-1.000000,0.000000
66.826370,-29.220602,-16.269991,-1.000000,0.000000
66.869320,-29.263552,-16.269991,-1.000000,0.000000
66.912270,-29.306502,-16.269991,-1.000000,0.000000
66.955220,-29.349452,-16.269991,-1.000000,-0.000000
66.998170,-29.392402,-16.269991,-1.000000,0.000000
67.041120,-29.435352,-16.269991,-1.000000,0.000000
67.084070,-29.478302,-16.269991,-1.000000,-0.000000
67.127020,-29.521252,-16.269991,-1.000000,0.000000
67.169970,-29.564202,-16.269991,-1.000000,0.000000
67.212920,-29.607152,-16.269991,-1.000000,-0.000000
67.255870,-29.650102,-16.269991,-1.000000,0.000000
67.298820,-29.693052,-16.269991,-1.000000,0.000000
67.341770,-29.736002,-16.269991,-1.000000,-0.000000
67.384720,-29.778952,-16.269991,-1.000000,0.000000
67.427670,-29.821902,-16.269991,-1.000000,0.000000
67.470620,-29.864852,-16.269991,-1.000000,-0.000000
67.513570,-29.907802,-16.269991,-1.000000,0.000000
67.556520,-29.950752,-16.269991,-1.000000,0.000000
67.599470,-29.993702,-16.269991,-1.000000,-0.000000
67.642420,-30.036652,-16.269991,-1.000000,0.000000
67.685370,-30.079602,-16.269991,-1.000000,0.000000
67.728320,-30.122552,-16.269991,-1.000000,-0.000000
67.771270,-30.165502,-16.269991,-1.000000,0.000000
67.814220,-30.208452,-16.269991,-1.000000,0.000000
67.857170,-30.251402,-16.269991,-1.000000,-0.000000
67.900120,-30.294352,-16.269991,-1.000000,0.000000
67.943070,-30.337302,-16.269991,-1.000000,0.000000
67.986020,-30.380252,-16.269991,-1.000000,-0.000000
68.028970,-30.423202,-16.269991,-1.000000,0.000000
68.071920,-30.466152,-16.269991,-1.000000,0.000000
68.114870,-30.509102,-16.269991,-1.000000,-0.000000
68.157820,-30.552052,-16.269991,-1.000000,0.000000
68.200770,-30.595002,-16.269991,-1.000000,0.000000
68.243720,-30.637952,-16.269991,-1.000000,-0.000000
68.286670,-30.680902,-16.269991,-1.000000,0.000000
68.329620,-30.723852,-16.269991,-1.000000,0.000000
68.372570,-30.766802,-16.269991,-1.000000,0.000000
68.415520,-30.809752,-16.269991,-1.000000,0.000000
68.458470,-30.852702,-16.269991,-1.000000,0.000000
68.501420,-30.895652,-16.269991,-1.000000,0.000000
68.544370,-30.938602,-16.269991,-1.000000,-0.000000
68.587320,-30.981552,-16.269991,-1.000000,0.000000
68.630270,-31.024502,-16.269991,-1.000000,0.000000
68.673220,-31.067452,-16.269991,-1.000000,-0.000000
68.716170,-31.110402,-16.269991,-1.000000,0.000000
68.759120,-31.153352,-16.269991,-1.000000,0.000000
68.802070,-31.196302,-16.269991,-1.000000,-0.000000
68.845020,-31.239252,-16.269991,-1.000000,0.000000
68.887970,-31.282202,-16.269991,-1.000000,0.000000
68.930920,-31.325152,-16.269991,-1.000000,-0.000000
68.973870,-31.368102,-16.269991,-1.000000,0.000000
69.016820,-31.411052,-16.269991,-1.000000,0.000000
69.059770,-31.454002,-16.269991,-1.000000,-0.000000
69.102720,-31.496952,-16.269991,-1.000000,0.000000
69.145670,-31.539902,-16.269991,-1.000000,0.000000
69.188620,-31.582852,-16.269991,-1.000000,-0.000000
69.231570,-31.625802,-16.269991,-1.000000,0.000000
69.274520,-31.668752,-16.269991,-1.000000,0.000000
69.317470,-31.711702,-16.269991,-1.000000,-0.000000
69.360420,-31.754652,-16.269991,-1.000000,0.000000
69.403370,-31.797602,-16.269991,-1.000000,0.000000
69.446320,-31.840552,-16.269991,-1.000000,-0.000000
69.489270,-31.883502,-16.269991,-1.000000,0.000000
69.532220,-31.926452,-16.269991,-1.000000,0.000000
69.575170,-31.969402,-16.269991,-1.000000,0.000000
69.618120,-32.012352,-16.269991,-1.000000,-0.000000
69.661070,-32.055302,-16.269991,-1.000000,0.000000
69.704020,-32.098252,-16.269991,-1.000000,0.000000
69.746970,-32.141202,-16.269991,-1.000000,-0.000000
69.789920,-32.184152,-16.269991,-1.000000,0.000000
69.832870,-32.227102,-16.269991,-1.000000,0.000000
69.875820,-32.270052,-16.269991,-1.000000,-0.000000
69.918770,-32.313002,-16.269991,-1.000000,0.000000
69.961720,-32.355952,-16.269991,-1.000000,0.000000
70.004670,-32.398902,-16.269991,-1.000000,-0.000000
70.047620,-32.441852,-16.269991,-1.000000,0.000000
70.090570,-32.484802,-16.269991,-1.000000,0.000000
70.133520,-32.527752,-16.269991,-1.000000,-0.000000
70.176470,-32.570702,-16.269991,-1.000000,0.000000
70.219420,-32.613652,-16.269991,-1.000000,0.000000
70.262370,-32.656602,-16.269991,-1.000000,-0.000000
70.305320,-32.699552,-16.269991,-1.000000,0.000000
70.348270,-32.742502,-16.269991,-1.000000,0.000000
70.391220,-32.785452,-16.269991,-1.000000,-0.000000
70.434170,-32.828402,-16.269991,-1.000000,0.000000
70.477120,-32.871352,-16.269991,-1.000000,0.000000
70.520070,-32.914302,-16.269991,-1.000000,-0.000000
70.563020,-32.957252,-16.269991,-1.000000,0.000000
70.605970,-33.000202,-16.269991,-1.000000,0.000000
70.648920,-33.043152,-16.269991,-1.000000,-0.000000
70.691870,-33.086102,-16.269991,-1.000000,0.000000
70.734820,-33.129052,-16.269991,-1.000000,0.000000
70.777770,-33.172002,-16.269991,-1.000000,-0.000000
70.820720,-33.214952,-16.269991,-1.000000,0.000000
70.863670,-33.257902,-16.269991,-1.000000,0.000000
70.906620,-33.300852,-16.269991,-1.000000,-0.000000
70.949570,-33.343802,-16.269991,-1.000000,0.000000
70.992520,-33.386752,-16.269991,-1.000000,0.000000
71.035470,-33.429702,-16.269991,-1.000000,-0.000000
71.078420,-33.472652,-16.269991,-1.000000,0.000000
71.121370,-33.515602,-16.269991,-1.000000,0.000000
71.164320,-33.558552,-16.269991,-1.000000,-0.000000
71.207270,-33.601502,-16.269991,-1.000000,0.000000
71.250220,-33.644452,-16.269991,-1.000000,0.000000
71.293170,-33.687402,-16.269991,-1.000000,-0.000000
71.336120,-33.730352,-16.269991,-1.000000,0.000000
71.379070,-33.773302,-16.269991,-1.000000,0.000000
71.422020,-33.816252,-16.269991,-1.000000,-0.000000
71.464970,-33.859202,-16.269991,-1.000000,0.000000
71.507920,-33.902152,-16.269991,-1.000000,0.000000
71.550870,-33.945102,-16.269991,-1.000000,0.000000
71.593820,-33.988052,-16.269991,-1.000000,-0.000000
71.636770,-34.031002,-16.269991,-1.000000,0.000000
71.679720,-34.073952,-16.269991,-1.000000,0.000000
71.722670,-34.116902,-16.269991,-1.000000,-0.000000
71.765620,-34.159852,-16.269991,-1.000000,0.000000
71.808570,-34.202802,-16.269991,-1.000000,0.000000
71.851520,-34.245752,-16.269991,-1.000000,-0.000000
71.894470,-34.288702,-16.269991,-1.000000,0.000000
71.937420,-34.331652,-16.269991,-1.000000,0.000000
71.980370,-34.374602,-16.269991,-1.000000,-0.000000
72.023320,-34.417552,-16.269991,-1.000000,0.000000
72.066270,-34.460502,-16.269991,-1.000000,0.000000
72.109220,-34.503452,-16.269991,-1.000000,-0.000000
72.152170,-34.546402,-16.269991,-1.000000,0.000000
72.195120,-34.589352,-16.269991,-1.000000,0.000000
72.238070,-34.632302,-16.269991,-1.000000,-0.000000
72.281020,-34.675252,-16.269991,-1.000000,0.000000
72.323970,-34.718202,-16.269991,-1.000000,0.000000
72.366920,-34.761152,-16.269991,-1.000000,-0.000000
72.409870,-34.804102,-16.269991,-1.000000,0.000000
72.452820,-34.847052,-16.269991,-1.000000,0.000000
72.495770,-34.890002,-16.269991,-1.000000,-0.000000
72.538720,-34.932952,-16.269991,-1.000000,0.000000
72.581670,-34.975902,-16.269991,-1.000000,0.000000
72.624620,-35.018852,-16.269991,-1.000000,-0.000000
72.667570,-35.061802,-16.269991,-1.000000,0.000000
72.710520,-35.104752,-16.269991,-1.000000,0.000000
72.753470,-35.147702,-16.269991,-1.000000,-0.000000
72.796420,-35.190652,-16.269991,-1.000000,0.000000
72.839370,-35.233602,-16.269991,-1.000000,0.000000
72.882320,-35.276552,-16.269991,-1.000000,-0.000000
72.925270,-35.319502,-16.269991,-1.000000,0.000000
72.968220,-35.362452,-16.269991,-1.000000,0.000000
73.011170,-35.405402,-16.269991,-1.000000,-0.000000
73.054120,-35.448352,-16.269991,-1.000000,0.000000
73.097070,-35.491302,-16.269991,-1.000000,0.000000
73.140020,-35.534252,-16.269991,-1.000000,-0.000000
73.182970,-35.577202,-16.269991,-1.000000,0.000000
73.225920,-35.620152,-16.269991,-1.000000,0.000000
73.268870,-35.663102,-16.269991,-1.000000,-0.000000
73.311820,-35.706052,-16.269991,-1.000000,0.000000
73.354770,-35.749002,-16.269991,-1.000000,0.000000
73.397720,-35.791952,-16.269991,-1.000000,-0.000000
73.440670,-35.834902,-16.269991,-1.000000,0.000000
73.483620,-35.877852,-16.269991,-1.000000,0.000000
73.526570,-35.920802,-16.269991,-1.000000,-0.000000
73.569520,-35.963752,-16.269991,-1.000000,0.000000
73.612470,-36.006702,-16.269991,-1.000000,0.000000
73.655420,-36.049652,-16.269991,-1.000000,-0.000000
73.698370,-36.092602,-16.269991,-1.000000,0.000000
73.741320,-36.135552,-16.269991,-1.000000,0.000000
73.784270,-36.178502,-16.269991,-1.000000,-0.000000
73.827220,-36.221452,-16.269991,-1.000000,0.000000
73.870170,-36.264402,-16.269991,-1.000000,0.000000
73.913120,-36.307352,-16.269991,-1.000000,-0.000000
73.956070,-36.350302,-16.269991,-1.000000,0.000000
73.999020,-36.393252,-16.269991,-1.000000,0.000000
74.041970,-36.436202,-16.269991,-1.000000,-0.000000
74.084920,-36.479152,-16.269991,-1.000000,0.000000
74.127870,-36.522102,-16.269991,-1.000000,0.000000
74.170820,-36.565052,-16.269991,-1.000000,-0.000000
74.213770,-36.608002,-16.269991,-1.000000,0.000000
74.256720,-36.650952,-16.269991,-1.000000,0.000000
74.299670,-36.693902,-16.269991,-1.000000,-0.000000
74.342620,-36.736852,-16.269991,-1.000000,0.000000
74.385570,-36.779802,-16.269991,-1.000000,0.000000
74.428520,-36.822752,-16.269991,-1.000000,-0.000000
74.471470,-36.865702,-16.269991,-1.000000,0.000000
74.514420,-36.908652,-16.269991,-1.000000,0.000000
74.557370,-36.951602,-16.269991,-1.000000,-0.000000
74.600320,-36.994552,-16.269991,-1.000000,0.000000
74.643270,-37.037502,-16.269991,-1.000000,0.000000
74.686220,-37.080452,-16.269991,-1.000000,-0.000000
74.729170,-37.123402,-16.269991,-1.000000,0.000000
74.772120,-37.166352,-16.269991,-1.000000,0.000000
74.815070,-37.209302,-16.269991,-1.000000,-0.000000
74.858020,-37.252252,-16.269991,-1.000000,0.000000
74.900970,-37.295202,-16.269991,-1.000000,0.000000
74.943920,-37.338152,-16.269991,-1.000000,-0.000000
74.986870,-37.381102,-16.269991,-1.000000,0.000000
75.029820,-37.424052,-16.269991,-1.000000,0.000000
75.072770,-37.467002,-16.269991,-1.000000,-0.000000
75.115720,-37.509952,-16.269991,-1.000000,0.000000
75.158670,-37.552902,-16.269991,-1.000000,0.000000
